Sample Index,Timestamp,Human Readable Time,Packet Index,Amplitude
678,1750583537.312,2025-06-22 11:12:17.312000,1,-0.5877866744995117
679,1750583537.313,2025-06-22 11:12:17.313000,1,-0.8090158700942993
680,1750583537.314,2025-06-22 11:12:17.314000,1,-0.9510571360588074
681,1750583537.315,2025-06-22 11:12:17.315000,1,-1.0
682,1750583537.316,2025-06-22 11:12:17.316000,1,-0.9510558247566223
683,1750583537.317,2025-06-22 11:12:17.317000,1,-0.8090178370475769
684,1750583537.318,2025-06-22 11:12:17.318000,1,-0.5877893567085266
685,1750583537.319,2025-06-22 11:12:17.319000,1,-0.309018075466156
686,1750583537.32,2025-06-22 11:12:17.320000,1,-4.8318656808987726e-06
687,1750583537.321,2025-06-22 11:12:17.321000,1,0.3090234100818634
688,1750583537.322,2025-06-22 11:12:17.322000,1,0.587781548500061
689,1750583537.323,2025-06-22 11:12:17.323000,1,0.8090210556983948
690,1750583537.324,2025-06-22 11:12:17.324000,1,0.951057493686676
691,1750583537.325,2025-06-22 11:12:17.325000,1,1.0
692,1750583537.326,2025-06-22 11:12:17.326000,1,0.9510554075241089
693,1750583537.327,2025-06-22 11:12:17.327000,1,0.8090170621871948
694,1750583537.328,2025-06-22 11:12:17.328000,1,0.5877821445465088
695,1750583537.329,2025-06-22 11:12:17.329000,1,0.3090168535709381
696,1750583537.33,2025-06-22 11:12:17.330000,1,-4.077044650330208e-06
697,1750583537.331,2025-06-22 11:12:17.331000,1,-0.3090173602104187
698,1750583537.332,2025-06-22 11:12:17.332000,1,-0.5877825617790222
699,1750583537.333,2025-06-22 11:12:17.333000,1,-0.8090173602104187
700,1750583537.334,2025-06-22 11:12:17.334000,1,-0.9510555863380432
701,1750583537.335,2025-06-22 11:12:17.335000,1,-1.0
702,1750583537.336,2025-06-22 11:12:17.336000,1,-0.9510573744773865
703,1750583537.337,2025-06-22 11:12:17.337000,1,-0.8090162873268127
704,1750583537.338,2025-06-22 11:12:17.338000,1,-0.5877872705459595
705,1750583537.339,2025-06-22 11:12:17.339000,1,-0.3090229034423828
706,1750583537.34,2025-06-22 11:12:17.340000,1,-2.2728343083144864e-06
707,1750583537.341,2025-06-22 11:12:17.341000,1,0.3090113401412964
708,1750583537.342,2025-06-22 11:12:17.342000,1,0.58778977394104
709,1750583537.343,2025-06-22 11:12:17.343000,1,0.8090181350708008
710,1750583537.344,2025-06-22 11:12:17.344000,1,0.9510583281517029
711,1750583537.345,2025-06-22 11:12:17.345000,1,1.0
712,1750583537.346,2025-06-22 11:12:17.346000,1,0.9510570168495178
713,1750583537.347,2025-06-22 11:12:17.347000,1,0.8090155720710754
714,1750583537.348,2025-06-22 11:12:17.348000,1,0.5877862572669983
715,1750583537.349,2025-06-22 11:12:17.349000,1,0.3090144395828247
716,1750583537.35,2025-06-22 11:12:17.350000,1,9.933185083355056e-07
717,1750583537.351,2025-06-22 11:12:17.351000,1,-0.3090198040008545
718,1750583537.352,2025-06-22 11:12:17.352000,1,-0.5877846479415894
719,1750583537.353,2025-06-22 11:12:17.353000,1,-0.8090143799781799
720,1750583537.354,2025-06-22 11:12:17.354000,1,-0.9510563611984253
721,1750583537.355,2025-06-22 11:12:17.355000,1,-1.0
722,1750583537.356,2025-06-22 11:12:17.356000,1,-0.9510565996170044
723,1750583537.357,2025-06-22 11:12:17.357000,1,-0.8090193271636963
724,1750583537.358,2025-06-22 11:12:17.358000,1,-0.5877852439880371
725,1750583537.359,2025-06-22 11:12:17.359000,1,-0.309020459651947
726,1750583537.36,2025-06-22 11:12:17.360000,1,7.9155915955198e-06
727,1750583537.361,2025-06-22 11:12:17.361000,1,0.3090210258960724
728,1750583537.362,2025-06-22 11:12:17.362000,1,0.5877795219421387
729,1750583537.363,2025-06-22 11:12:17.363000,1,0.8090196251869202
730,1750583537.364,2025-06-22 11:12:17.364000,1,0.9510567784309387
731,1750583537.365,2025-06-22 11:12:17.365000,1,1.0
732,1750583541.0,2025-06-22 11:12:21.000000,2,0.0
733,1750583541.001,2025-06-22 11:12:21.001000,2,0.30901700258255005
734,1750583541.002,2025-06-22 11:12:21.002000,2,0.5877852439880371
735,1750583541.003,2025-06-22 11:12:21.003000,2,0.80901700258255
736,1750583541.004,2025-06-22 11:12:21.004000,2,0.9510565400123596
737,1750583541.005,2025-06-22 11:12:21.005000,2,1.0
738,1750583541.006,2025-06-22 11:12:21.006000,2,0.9510564804077148
739,1750583541.007,2025-06-22 11:12:21.007000,2,0.8090168833732605
740,1750583541.008,2025-06-22 11:12:21.008000,2,0.5877851843833923
741,1750583541.009,2025-06-22 11:12:21.009000,2,0.30901703238487244
742,1750583541.01,2025-06-22 11:12:21.010000,2,1.5099580252808664e-07
743,1750583541.011,2025-06-22 11:12:21.011000,2,-0.30901697278022766
744,1750583541.012,2025-06-22 11:12:21.012000,2,-0.5877853631973267
745,1750583541.013,2025-06-22 11:12:21.013000,2,-0.8090171217918396
746,1750583541.014,2025-06-22 11:12:21.014000,2,-0.9510565996170044
747,1750583541.015,2025-06-22 11:12:21.015000,2,-1.0
748,1750583541.016,2025-06-22 11:12:21.016000,2,-0.9510564804077148
749,1750583541.017,2025-06-22 11:12:21.017000,2,-0.8090168237686157
750,1750583541.018,2025-06-22 11:12:21.018000,2,-0.5877853035926819
751,1750583541.019,2025-06-22 11:12:21.019000,2,-0.3090173900127411
752,1750583541.02,2025-06-22 11:12:21.020000,2,-3.019916050561733e-07
753,1750583541.021,2025-06-22 11:12:21.021000,2,0.3090168237686157
754,1750583541.022,2025-06-22 11:12:21.022000,2,0.5877852439880371
755,1750583541.023,2025-06-22 11:12:21.023000,2,0.8090170621871948
756,1750583541.024,2025-06-22 11:12:21.024000,2,0.9510565400123596
757,1750583541.025,2025-06-22 11:12:21.025000,2,1.0
758,1750583541.026,2025-06-22 11:12:21.026000,2,0.9510564208030701
759,1750583541.027,2025-06-22 11:12:21.027000,2,0.8090165853500366
760,1750583541.028,2025-06-22 11:12:21.028000,2,0.5877846479415894
761,1750583541.029,2025-06-22 11:12:21.029000,2,0.3090170919895172
762,1750583541.03,2025-06-22 11:12:21.030000,2,-2.384976127700611e-08
763,1750583541.031,2025-06-22 11:12:21.031000,2,-0.309017151594162
764,1750583541.032,2025-06-22 11:12:21.032000,2,-0.5877854824066162
765,1750583541.033,2025-06-22 11:12:21.033000,2,-0.8090172410011292
766,1750583541.034,2025-06-22 11:12:21.034000,2,-0.951056718826294
767,1750583541.035,2025-06-22 11:12:21.035000,2,-1.0
768,1750583541.036,2025-06-22 11:12:21.036000,2,-0.9510565400123596
769,1750583541.037,2025-06-22 11:12:21.037000,2,-0.80901700258255
770,1750583541.038,2025-06-22 11:12:21.038000,2,-0.5877859592437744
771,1750583541.039,2025-06-22 11:12:21.039000,2,-0.30901679396629333
772,1750583541.04,2025-06-22 11:12:21.040000,2,-6.039832101123466e-07
773,1750583541.041,2025-06-22 11:12:21.041000,2,0.30901744961738586
774,1750583541.042,2025-06-22 11:12:21.042000,2,0.5877849459648132
775,1750583541.043,2025-06-22 11:12:21.043000,2,0.8090174198150635
776,1750583541.044,2025-06-22 11:12:21.044000,2,0.9510564804077148
777,1750583541.045,2025-06-22 11:12:21.045000,2,1.0
778,1750583541.046,2025-06-22 11:12:21.046000,2,0.9510564804077148
779,1750583541.047,2025-06-22 11:12:21.047000,2,0.8090174198150635
780,1750583541.048,2025-06-22 11:12:21.048000,2,0.5877848863601685
781,1750583541.049,2025-06-22 11:12:21.049000,2,0.3090173900127411
782,1750583541.05,2025-06-22 11:12:21.050000,2,-6.755324761797965e-07
783,1750583541.051,2025-06-22 11:12:21.051000,2,-0.3090159296989441
784,1750583541.052,2025-06-22 11:12:21.052000,2,-0.5877860188484192
785,1750583541.053,2025-06-22 11:12:21.053000,2,-0.8090165257453918
786,1750583541.054,2025-06-22 11:12:21.054000,2,-0.9510568976402283
787,1750583541.055,2025-06-22 11:12:21.055000,2,-1.0
788,1750583541.056,2025-06-22 11:12:21.056000,2,-0.9510560631752014
789,1750583541.057,2025-06-22 11:12:21.057000,2,-0.8090171813964844
790,1750583541.058,2025-06-22 11:12:21.058000,2,-0.5877854228019714
791,1750583541.059,2025-06-22 11:12:21.059000,2,-0.3090170621871948
792,1750583541.06,2025-06-22 11:12:21.060000,2,4.769952255401222e-08
793,1750583541.061,2025-06-22 11:12:21.061000,2,0.309017151594162
794,1750583541.062,2025-06-22 11:12:21.062000,2,0.5877854824066162
795,1750583541.063,2025-06-22 11:12:21.063000,2,0.8090172410011292
796,1750583541.064,2025-06-22 11:12:21.064000,2,0.951056718826294
797,1750583541.065,2025-06-22 11:12:21.065000,2,1.0
798,1750583541.066,2025-06-22 11:12:21.066000,2,0.9510562419891357
799,1750583541.067,2025-06-22 11:12:21.067000,2,0.8090164661407471
800,1750583541.068,2025-06-22 11:12:21.068000,2,0.5877844095230103
801,1750583541.069,2025-06-22 11:12:21.069000,2,0.3090176582336426
802,1750583541.07,2025-06-22 11:12:21.070000,2,5.801334168609174e-07
803,1750583541.071,2025-06-22 11:12:21.071000,2,-0.3090183734893799
804,1750583541.072,2025-06-22 11:12:21.072000,2,-0.587785005569458
805,1750583541.073,2025-06-22 11:12:21.073000,2,-0.8090168833732605
806,1750583541.074,2025-06-22 11:12:21.074000,2,-0.9510564804077148
807,1750583541.075,2025-06-22 11:12:21.075000,2,-1.0
808,1750583541.076,2025-06-22 11:12:21.076000,2,-0.9510570764541626
809,1750583541.077,2025-06-22 11:12:21.077000,2,-0.8090168237686157
810,1750583541.078,2025-06-22 11:12:21.078000,2,-0.5877848863601685
811,1750583541.079,2025-06-22 11:12:21.079000,2,-0.3090164363384247
812,1750583541.08,2025-06-22 11:12:21.080000,2,-1.2079664202246931e-06
813,1750583541.081,2025-06-22 11:12:21.081000,2,0.30901777744293213
814,1750583541.082,2025-06-22 11:12:21.082000,2,0.5877860188484192
815,1750583541.083,2025-06-22 11:12:21.083000,2,0.8090165257453918
816,1750583541.084,2025-06-22 11:12:21.084000,2,0.9510563015937805
817,1750583541.085,2025-06-22 11:12:21.085000,2,1.0
818,1750583541.086,2025-06-22 11:12:21.086000,2,0.9510560631752014
819,1750583541.087,2025-06-22 11:12:21.087000,2,0.8090171813964844
820,1750583541.088,2025-06-22 11:12:21.088000,2,0.5877854228019714
821,1750583541.089,2025-06-22 11:12:21.089000,2,0.3090170621871948
822,1750583541.09,2025-06-22 11:12:21.090000,2,-1.97889789887995e-06
823,1750583541.091,2025-06-22 11:12:21.091000,2,-0.3090171813964844
824,1750583541.092,2025-06-22 11:12:21.092000,2,-0.587785542011261
825,1750583541.093,2025-06-22 11:12:21.093000,2,-0.8090172410011292
826,1750583541.094,2025-06-22 11:12:21.094000,2,-0.9510561227798462
827,1750583541.095,2025-06-22 11:12:21.095000,2,-1.0
828,1750583541.096,2025-06-22 11:12:21.096000,2,-0.9510562419891357
829,1750583541.097,2025-06-22 11:12:21.097000,2,-0.8090164065361023
830,1750583541.098,2025-06-22 11:12:21.098000,2,-0.5877858996391296
831,1750583541.099,2025-06-22 11:12:21.099000,2,-0.3090176582336426
832,1750583541.1,2025-06-22 11:12:21.100000,2,1.351064952359593e-06
833,1750583541.101,2025-06-22 11:12:21.101000,2,0.30901840329170227
834,1750583541.102,2025-06-22 11:12:21.102000,2,0.5877834558486938
835,1750583541.103,2025-06-22 11:12:21.103000,2,0.8090180158615112
836,1750583541.104,2025-06-22 11:12:21.104000,2,0.9510570764541626
837,1750583541.105,2025-06-22 11:12:21.105000,2,1.0
838,1750583541.106,2025-06-22 11:12:21.106000,2,0.9510570764541626
839,1750583541.107,2025-06-22 11:12:21.107000,2,0.8090178966522217
840,1750583541.108,2025-06-22 11:12:21.108000,2,0.5877833366394043
841,1750583541.109,2025-06-22 11:12:21.109000,2,0.30901825428009033
842,1750583541.11,2025-06-22 11:12:21.110000,2,1.184116626973264e-06
843,1750583541.111,2025-06-22 11:12:21.111000,2,-0.30901598930358887
844,1750583541.112,2025-06-22 11:12:21.112000,2,-0.5877875685691833
845,1750583541.113,2025-06-22 11:12:21.113000,2,-0.8090165257453918
846,1750583541.114,2025-06-22 11:12:21.114000,2,-0.9510563015937805
847,1750583541.115,2025-06-22 11:12:21.115000,2,-1.0
848,1750583541.116,2025-06-22 11:12:21.116000,2,-0.9510566592216492
849,1750583541.117,2025-06-22 11:12:21.117000,2,-0.8090171217918396
850,1750583541.118,2025-06-22 11:12:21.118000,2,-0.5877853631973267
851,1750583541.119,2025-06-22 11:12:21.119000,2,-0.30901703238487244
852,1750583541.12,2025-06-22 11:12:21.120000,2,9.539904510802444e-08
853,1750583541.121,2025-06-22 11:12:21.121000,2,0.30901721119880676
854,1750583541.122,2025-06-22 11:12:21.122000,2,0.587785542011261
855,1750583541.123,2025-06-22 11:12:21.123000,2,0.8090173006057739
856,1750583541.124,2025-06-22 11:12:21.124000,2,0.951056718826294
857,1750583541.125,2025-06-22 11:12:21.125000,2,1.0
858,1750583541.126,2025-06-22 11:12:21.126000,2,0.9510562419891357
859,1750583541.127,2025-06-22 11:12:21.127000,2,0.8090164065361023
860,1750583541.128,2025-06-22 11:12:21.128000,2,0.5877843499183655
861,1750583541.129,2025-06-22 11:12:21.129000,2,0.30901944637298584
862,1750583541.13,2025-06-22 11:12:21.130000,2,2.4397825200139778e-06
863,1750583541.131,2025-06-22 11:12:21.131000,2,-0.30901479721069336
864,1750583541.132,2025-06-22 11:12:21.132000,2,-0.5877865552902222
865,1750583541.133,2025-06-22 11:12:21.133000,2,-0.8090180158615112
866,1750583541.134,2025-06-22 11:12:21.134000,2,-0.9510570764541626
867,1750583541.135,2025-06-22 11:12:21.135000,2,-1.0
868,1750583541.136,2025-06-22 11:12:21.136000,2,-0.9510558843612671
869,1750583541.137,2025-06-22 11:12:21.137000,2,-0.8090179562568665
870,1750583541.138,2025-06-22 11:12:21.138000,2,-0.5877863764762878
871,1750583541.139,2025-06-22 11:12:21.139000,2,-0.30901822447776794
872,1750583541.14,2025-06-22 11:12:21.140000,2,-1.1602668337218347e-06
873,1750583541.141,2025-06-22 11:12:21.141000,2,0.30901601910591125
874,1750583541.142,2025-06-22 11:12:21.142000,2,0.5877876281738281
875,1750583541.143,2025-06-22 11:12:21.143000,2,0.8090187907218933
876,1750583541.144,2025-06-22 11:12:21.144000,2,0.9510563015937805
877,1750583541.145,2025-06-22 11:12:21.145000,2,1.0
878,1750583541.146,2025-06-22 11:12:21.146000,2,0.9510565996170044
879,1750583541.147,2025-06-22 11:12:21.147000,2,0.8090171217918396
880,1750583541.148,2025-06-22 11:12:21.148000,2,0.5877853631973267
881,1750583541.149,2025-06-22 11:12:21.149000,2,0.30901700258255005
882,1750583541.15,2025-06-22 11:12:21.150000,2,-1.1924880993774423e-07
883,1750583541.151,2025-06-22 11:12:21.151000,2,-0.30901360511779785
884,1750583541.152,2025-06-22 11:12:21.152000,2,-0.5877824425697327
885,1750583541.153,2025-06-22 11:12:21.153000,2,-0.8090173006057739
886,1750583541.154,2025-06-22 11:12:21.154000,2,-0.951056718826294
887,1750583541.155,2025-06-22 11:12:21.155000,2,-1.0
888,1750583541.156,2025-06-22 11:12:21.156000,2,-0.9510562419891357
889,1750583541.157,2025-06-22 11:12:21.157000,2,-0.8090164065361023
890,1750583541.158,2025-06-22 11:12:21.158000,2,-0.5877843499183655
891,1750583541.159,2025-06-22 11:12:21.159000,2,-0.30901941657066345
892,1750583541.16,2025-06-22 11:12:21.160000,2,-2.4159328404493863e-06
893,1750583541.161,2025-06-22 11:12:21.161000,2,0.30901482701301575
894,1750583541.162,2025-06-22 11:12:21.162000,2,0.5877866148948669
895,1750583541.163,2025-06-22 11:12:21.163000,2,0.8090180158615112
896,1750583541.164,2025-06-22 11:12:21.164000,2,0.9510570764541626
897,1750583541.165,2025-06-22 11:12:21.165000,2,1.0
898,1750583541.166,2025-06-22 11:12:21.166000,2,0.9510570764541626
899,1750583541.167,2025-06-22 11:12:21.167000,2,0.8090178966522217
900,1750583541.168,2025-06-22 11:12:21.168000,2,0.5877863764762878
901,1750583541.169,2025-06-22 11:12:21.169000,2,0.30901819467544556
902,1750583541.17,2025-06-22 11:12:21.170000,2,1.1364171541572432e-06
903,1750583541.171,2025-06-22 11:12:21.171000,2,-0.30901965498924255
904,1750583541.172,2025-06-22 11:12:21.172000,2,-0.5877876281738281
905,1750583541.173,2025-06-22 11:12:21.173000,2,-0.8090165257453918
906,1750583541.174,2025-06-22 11:12:21.174000,2,-0.9510563611984253
907,1750583541.175,2025-06-22 11:12:21.175000,2,-1.0
908,1750583541.176,2025-06-22 11:12:21.176000,2,-0.9510565996170044
909,1750583541.177,2025-06-22 11:12:21.177000,2,-0.8090171217918396
910,1750583541.178,2025-06-22 11:12:21.178000,2,-0.5877853631973267
911,1750583541.179,2025-06-22 11:12:21.179000,2,-0.30901697278022766
912,1750583541.18,2025-06-22 11:12:21.180000,2,3.9577957977599e-06
913,1750583541.181,2025-06-22 11:12:21.181000,2,0.30901363492012024
914,1750583541.182,2025-06-22 11:12:21.182000,2,0.5877856016159058
915,1750583541.183,2025-06-22 11:12:21.183000,2,0.8090173006057739
916,1750583541.184,2025-06-22 11:12:21.184000,2,0.951056718826294
917,1750583541.185,2025-06-22 11:12:21.185000,2,1.0
918,1750583541.186,2025-06-22 11:12:21.186000,2,0.9510562419891357
919,1750583541.187,2025-06-22 11:12:21.187000,2,0.8090164065361023
920,1750583541.188,2025-06-22 11:12:21.188000,2,0.587787389755249
921,1750583541.189,2025-06-22 11:12:21.189000,2,0.30901938676834106
922,1750583541.19,2025-06-22 11:12:21.190000,2,2.3920829335111193e-06
923,1750583541.191,2025-06-22 11:12:21.191000,2,-0.30901846289634705
924,1750583541.192,2025-06-22 11:12:21.192000,2,-0.5877866148948669
925,1750583541.193,2025-06-22 11:12:21.193000,2,-0.809018075466156
926,1750583541.194,2025-06-22 11:12:21.194000,2,-0.9510571360588074
927,1750583541.195,2025-06-22 11:12:21.195000,2,-1.0
928,1750583541.196,2025-06-22 11:12:21.196000,2,-0.9510570168495178
929,1750583541.197,2025-06-22 11:12:21.197000,2,-0.8090178370475769
930,1750583541.198,2025-06-22 11:12:21.198000,2,-0.5877863764762878
931,1750583541.199,2025-06-22 11:12:21.199000,2,-0.30901816487312317
932,1750583541.2,2025-06-22 11:12:21.200000,2,2.702129904719186e-06
933,1750583541.201,2025-06-22 11:12:21.201000,2,0.30901968479156494
934,1750583541.202,2025-06-22 11:12:21.202000,2,0.5877876281738281
935,1750583541.203,2025-06-22 11:12:21.203000,2,0.8090165853500366
936,1750583541.204,2025-06-22 11:12:21.204000,2,0.9510551691055298
937,1750583541.205,2025-06-22 11:12:21.205000,2,1.0
938,1750583541.206,2025-06-22 11:12:21.206000,2,0.9510554671287537
939,1750583541.207,2025-06-22 11:12:21.207000,2,0.8090171217918396
940,1750583541.208,2025-06-22 11:12:21.208000,2,0.5877822637557983
941,1750583541.209,2025-06-22 11:12:21.209000,2,0.3090169429779053
942,1750583541.21,2025-06-22 11:12:21.210000,2,3.647748826551833e-06
943,1750583541.211,2025-06-22 11:12:21.211000,2,-0.30901727080345154
944,1750583541.212,2025-06-22 11:12:21.212000,2,-0.5877825021743774
945,1750583541.213,2025-06-22 11:12:21.213000,2,-0.8090173602104187
946,1750583541.214,2025-06-22 11:12:21.214000,2,-0.9510555267333984
947,1750583541.215,2025-06-22 11:12:21.215000,2,-1.0
948,1750583541.216,2025-06-22 11:12:21.216000,2,-0.9510550498962402
949,1750583541.217,2025-06-22 11:12:21.217000,2,-0.8090163469314575
950,1750583541.218,2025-06-22 11:12:21.218000,2,-0.587787389755249
951,1750583541.219,2025-06-22 11:12:21.219000,2,-0.30901575088500977
952,1750583541.22,2025-06-22 11:12:21.220000,2,-2.368233253946528e-06
953,1750583541.221,2025-06-22 11:12:21.221000,2,0.30901849269866943
954,1750583541.222,2025-06-22 11:12:21.222000,2,0.5877835154533386
955,1750583541.223,2025-06-22 11:12:21.223000,2,0.809018075466156
956,1750583541.224,2025-06-22 11:12:21.224000,2,0.9510583281517029
957,1750583541.225,2025-06-22 11:12:21.225000,2,1.0
958,1750583541.226,2025-06-22 11:12:21.226000,2,0.9510570168495178
959,1750583541.227,2025-06-22 11:12:21.227000,2,0.8090155720710754
960,1750583541.228,2025-06-22 11:12:21.228000,2,0.5877863168716431
961,1750583541.229,2025-06-22 11:12:21.229000,2,0.30901452898979187
962,1750583541.23,2025-06-22 11:12:21.230000,2,1.0887175676543848e-06
963,1750583541.231,2025-06-22 11:12:21.231000,2,-0.30901971459388733
964,1750583541.232,2025-06-22 11:12:21.232000,2,-0.5877845883369446
965,1750583541.233,2025-06-22 11:12:21.233000,2,-0.8090143203735352
966,1750583541.234,2025-06-22 11:12:21.234000,2,-0.9510563611984253
967,1750583541.235,2025-06-22 11:12:21.235000,2,-1.0
968,1750583541.236,2025-06-22 11:12:21.236000,2,-0.9510565996170044
969,1750583541.237,2025-06-22 11:12:21.237000,2,-0.8090148568153381
970,1750583541.238,2025-06-22 11:12:21.238000,2,-0.5877853035926819
971,1750583541.239,2025-06-22 11:12:21.239000,2,-0.3090205490589142
972,1750583541.24,2025-06-22 11:12:21.240000,2,1.9079809021604888e-07
973,1750583541.241,2025-06-22 11:12:21.241000,2,0.3090136647224426
974,1750583541.242,2025-06-22 11:12:21.242000,2,0.5877856016159058
975,1750583541.243,2025-06-22 11:12:21.243000,2,0.809015154838562
976,1750583541.244,2025-06-22 11:12:21.244000,2,0.9510567784309387
977,1750583541.245,2025-06-22 11:12:21.245000,2,1.0
978,1750583541.246,2025-06-22 11:12:21.246000,2,0.951056182384491
979,1750583541.247,2025-06-22 11:12:21.247000,2,0.8090185523033142
980,1750583541.248,2025-06-22 11:12:21.248000,2,0.5877842903137207
981,1750583541.249,2025-06-22 11:12:21.249000,2,0.3090193569660187
982,1750583541.25,2025-06-22 11:12:21.250000,2,-1.4703138049299014e-06
983,1750583541.251,2025-06-22 11:12:21.251000,2,-0.3090148866176605
984,1750583541.252,2025-06-22 11:12:21.252000,2,-0.5877866744995117
985,1750583541.253,2025-06-22 11:12:21.253000,2,-0.8090158700942993
986,1750583541.254,2025-06-22 11:12:21.254000,2,-0.9510571360588074
987,1750583541.255,2025-06-22 11:12:21.255000,2,-1.0
988,1750583541.256,2025-06-22 11:12:21.256000,2,-0.9510558247566223
989,1750583541.257,2025-06-22 11:12:21.257000,2,-0.8090178370475769
990,1750583541.258,2025-06-22 11:12:21.258000,2,-0.5877894163131714
991,1750583541.259,2025-06-22 11:12:21.259000,2,-0.3090181350708008
992,1750583541.26,2025-06-22 11:12:21.260000,2,-4.8795650400279555e-06
993,1750583541.261,2025-06-22 11:12:21.261000,2,0.3090161085128784
994,1750583541.262,2025-06-22 11:12:21.262000,2,0.5877814888954163
995,1750583541.263,2025-06-22 11:12:21.263000,2,0.8090210556983948
996,1750583541.264,2025-06-22 11:12:21.264000,2,0.951057493686676
997,1750583541.265,2025-06-22 11:12:21.265000,2,1.0
998,1750583541.266,2025-06-22 11:12:21.266000,2,0.9510554671287537
999,1750583541.267,2025-06-22 11:12:21.267000,2,0.8090171217918396
1000,1750583541.268,2025-06-22 11:12:21.268000,2,0.5877822041511536
1001,1750583541.269,2025-06-22 11:12:21.269000,2,0.3090169131755829
1002,1750583541.27,2025-06-22 11:12:21.270000,2,-4.029345291201025e-06
1003,1750583541.271,2025-06-22 11:12:21.271000,2,-0.3090173304080963
1004,1750583541.272,2025-06-22 11:12:21.272000,2,-0.5877887010574341
1005,1750583541.273,2025-06-22 11:12:21.273000,2,-0.8090173602104187
1006,1750583541.274,2025-06-22 11:12:21.274000,2,-0.9510555863380432
1007,1750583541.275,2025-06-22 11:12:21.275000,2,-1.0
1008,1750583541.276,2025-06-22 11:12:21.276000,2,-0.9510573744773865
1009,1750583541.277,2025-06-22 11:12:21.277000,2,-0.8090162873268127
1010,1750583541.278,2025-06-22 11:12:21.278000,2,-0.5877873301506042
1011,1750583541.279,2025-06-22 11:12:21.279000,2,-0.309015691280365
1012,1750583541.28,2025-06-22 11:12:21.280000,2,-2.3205336674436694e-06
1013,1750583541.281,2025-06-22 11:12:21.281000,2,0.3090112805366516
1014,1750583541.282,2025-06-22 11:12:21.282000,2,0.5877835750579834
1015,1750583541.283,2025-06-22 11:12:21.283000,2,0.8090136051177979
1016,1750583541.284,2025-06-22 11:12:21.284000,2,0.9510583281517029
1017,1750583541.285,2025-06-22 11:12:21.285000,2,1.0
1018,1750583541.286,2025-06-22 11:12:21.286000,2,0.9510546326637268
1019,1750583541.287,2025-06-22 11:12:21.287000,2,0.8090155720710754
1020,1750583541.288,2025-06-22 11:12:21.288000,2,0.5877863168716431
1021,1750583541.289,2025-06-22 11:12:21.289000,2,0.3090144693851471
1022,1750583541.29,2025-06-22 11:12:21.290000,2,1.041018094838364e-06
1023,1750583541.291,2025-06-22 11:12:21.291000,2,-0.3090197443962097
1024,1750583541.292,2025-06-22 11:12:21.292000,2,-0.5877845883369446
1025,1750583541.293,2025-06-22 11:12:21.293000,2,-0.8090188503265381
1026,1750583541.294,2025-06-22 11:12:21.294000,2,-0.9510563611984253
1027,1750583541.295,2025-06-22 11:12:21.295000,2,-1.0
1028,1750583541.296,2025-06-22 11:12:21.296000,2,-0.9510565996170044
1029,1750583541.297,2025-06-22 11:12:21.297000,2,-0.8090193271636963
1030,1750583541.298,2025-06-22 11:12:21.298000,2,-0.5877852439880371
1031,1750583541.299,2025-06-22 11:12:21.299000,2,-0.3090205192565918
1032,1750583541.3,2025-06-22 11:12:21.300000,2,2.3849761987548845e-07
1033,1750583541.301,2025-06-22 11:12:21.301000,2,0.3090137243270874
1034,1750583541.302,2025-06-22 11:12:21.302000,2,0.5877794623374939
1035,1750583541.303,2025-06-22 11:12:21.303000,2,0.8090196251869202
1036,1750583541.304,2025-06-22 11:12:21.304000,2,0.9510543942451477
1037,1750583541.305,2025-06-22 11:12:21.305000,2,1.0
1038,1750583541.306,2025-06-22 11:12:21.306000,2,0.951056182384491
1039,1750583541.307,2025-06-22 11:12:21.307000,2,0.809014081954956
1040,1750583541.308,2025-06-22 11:12:21.308000,2,0.5877842307090759
1041,1750583541.309,2025-06-22 11:12:21.309000,2,0.3090192973613739
1042,1750583541.31,2025-06-22 11:12:21.310000,2,-1.518013277745922e-06
1043,1750583541.311,2025-06-22 11:12:21.311000,2,-0.3090149164199829
1044,1750583541.312,2025-06-22 11:12:21.312000,2,-0.5877866744995117
1045,1750583541.313,2025-06-22 11:12:21.313000,2,-0.8090158700942993
1046,1750583541.314,2025-06-22 11:12:21.314000,2,-0.9510571360588074
1047,1750583541.315,2025-06-22 11:12:21.315000,2,-1.0
1048,1750583541.316,2025-06-22 11:12:21.316000,2,-0.9510558247566223
1049,1750583541.317,2025-06-22 11:12:21.317000,2,-0.8090178370475769
1050,1750583541.318,2025-06-22 11:12:21.318000,2,-0.5877893567085266
1051,1750583541.319,2025-06-22 11:12:21.319000,2,-0.309018075466156
1052,1750583541.32,2025-06-22 11:12:21.320000,2,-4.8318656808987726e-06
1053,1750583541.321,2025-06-22 11:12:21.321000,2,0.3090234100818634
1054,1750583541.322,2025-06-22 11:12:21.322000,2,0.587781548500061
1055,1750583541.323,2025-06-22 11:12:21.323000,2,0.8090210556983948
1056,1750583541.324,2025-06-22 11:12:21.324000,2,0.951057493686676
1057,1750583541.325,2025-06-22 11:12:21.325000,2,1.0
1058,1750583541.326,2025-06-22 11:12:21.326000,2,0.9510554075241089
1059,1750583541.327,2025-06-22 11:12:21.327000,2,0.8090170621871948
1060,1750583541.328,2025-06-22 11:12:21.328000,2,0.5877821445465088
1061,1750583541.329,2025-06-22 11:12:21.329000,2,0.3090168535709381
